Job ID,User ID,Queue Time,Start Time,End Time,Total Nodes Requested,Total CPU Cores Requested,Total Memory Requested (MB),Expected Duration (Sim Units),Assigned Node 1 ID,Assigned Node 1 Cores,Assigned Node 1 Mem (MB),Assigned Node 2 ID,Assigned Node 2 Cores,Assigned Node 2 Mem (MB),Additional Assigned Details
580,10,2002-07-28 01:13:44,2002-07-28 01:13:44,2002-07-28 01:13:53,4,8,NA,9,3,2,420166,14,2,420166,2;2;420166#5;2;420166
584,2,2002-07-28 01:13:48,2002-07-28 01:13:48,2002-07-28 01:13:53,2,4,NA,5,5,2,400099,14,2,400099,
583,3,2002-07-28 01:13:47,2002-07-28 01:13:47,2002-07-28 01:13:54,2,4,NA,7,2,2,355387,3,2,355387,
582,7,2002-07-28 01:13:46,2002-07-28 01:13:46,2002-07-28 01:13:55,3,6,NA,9,6,2,847957,8,2,847957,9;2;847957
585,2,2002-07-28 01:13:49,2002-07-28 01:13:49,2002-07-28 01:13:57,4,8,NA,8,1,2,717293,4,2,717293,7;2;717293#10;2;717293
590,10,2002-07-28 01:13:54,2002-07-28 01:13:54,2002-07-28 01:13:57,4,8,NA,3,2,2,452454,2,2,452454,3;2;452454#3;2;452454
587,7,2002-07-28 01:13:51,2002-07-28 01:13:51,2002-07-28 01:13:58,2,4,NA,7,12,2,660323,13,2,660323,
589,4,2002-07-28 01:13:53,2002-07-28 01:13:53,2002-07-28 01:13:58,4,8,NA,5,1,2,306700,4,2,306700,7;2;306700#10;2;306700
588,9,2002-07-28 01:13:52,2002-07-28 01:13:52,2002-07-28 01:14:01,3,6,NA,9,6,2,200302,8,2,200302,9;2;200302
591,8,2002-07-28 01:13:55,2002-07-28 01:13:55,2002-07-28 01:14:01,3,6,NA,6,6,2,636276,8,2,636276,9;2;636276
593,4,2002-07-28 01:13:57,2002-07-28 01:13:57,2002-07-28 01:14:01,4,8,NA,4,1,2,534024,4,2,534024,7;2;534024#10;2;534024
595,2,2002-07-28 01:13:59,2002-07-28 01:13:59,2002-07-28 01:14:01,1,2,NA,2,12,2,764661,,,,
592,5,2002-07-28 01:13:56,2002-07-28 01:13:56,2002-07-28 01:14:03,4,8,NA,7,12,2,151007,13,2,151007,5;2;151007#5;2;151007
598,7,2002-07-28 01:14:02,2002-07-28 01:14:02,2002-07-28 01:14:03,4,8,NA,1,1,2,604107,6,2,604107,7;2;604107#8;2;604107
599,9,2002-07-28 01:14:03,2002-07-28 01:14:03,2002-07-28 01:14:05,3,6,NA,2,1,2,639337,5,2,639337,6;2;639337
594,5,2002-07-28 01:13:58,2002-07-28 01:13:58,2002-07-28 01:14:08,1,2,NA,10,1,2,351353,,,,
596,7,2002-07-28 01:14:00,2002-07-28 01:14:00,2002-07-28 01:14:08,4,8,NA,8,13,2,523106,2,2,523106,2;2;523106#3;2;523106
597,5,2002-07-28 01:14:01,2002-07-28 01:14:01,2002-07-28 01:14:08,2,4,NA,7,12,2,820383,4,2,820383,
600,1,2002-07-28 01:14:04,2002-07-28 01:14:04,2002-07-28 01:14:10,1,2,NA,6,4,2,103897,,,,
604,5,2002-07-28 01:14:08,2002-07-28 01:14:08,2002-07-28 01:14:10,1,2,NA,2,1,2,542946,,,,
602,5,2002-07-28 01:14:06,2002-07-28 01:14:06,2002-07-28 01:14:11,1,2,NA,5,5,2,770641,,,,
601,8,2002-07-28 01:14:05,2002-07-28 01:14:05,2002-07-28 01:14:15,4,8,NA,10,3,2,243973,13,2,243973,1;2;243973#5;2;243973
603,4,2002-07-28 01:14:07,2002-07-28 01:14:07,2002-07-28 01:14:15,1,2,NA,8,6,2,985065,,,,
607,9,2002-07-28 01:14:11,2002-07-28 01:14:11,2002-07-28 01:14:15,3,6,NA,4,7,2,828501,8,2,828501,9;2;828501
605,4,2002-07-28 01:14:09,2002-07-28 01:14:09,2002-07-28 01:14:16,3,6,NA,7,3,2,443301,13,2,443301,4;2;443301
606,8,2002-07-28 01:14:10,2002-07-28 01:14:10,2002-07-28 01:14:16,3,6,NA,6,4,2,330072,1,2,330072,2;2;330072
610,8,2002-07-28 01:14:14,2002-07-28 01:14:14,2002-07-28 01:14:16,4,8,NA,2,15,2,961948,16,2,961948,17;2;961948#18;2;961948
608,4,2002-07-28 01:14:12,2002-07-28 01:14:12,2002-07-28 01:14:17,4,8,NA,5,2,2,236800,5,2,236800,10;2;236800#10;2;236800
612,5,2002-07-28 01:14:16,2002-07-28 01:14:16,2002-07-28 01:14:19,1,2,NA,3,6,2,170570,,,,
609,10,2002-07-28 01:14:13,2002-07-28 01:14:13,2002-07-28 01:14:20,3,6,NA,7,11,2,839971,12,2,839971,14;2;839971
611,9,2002-07-28 01:14:15,2002-07-28 01:14:15,2002-07-28 01:14:23,2,4,NA,8,6,2,860164,7,2,860164,
618,5,2002-07-28 01:14:22,2002-07-28 01:14:22,2002-07-28 01:14:24,4,8,NA,2,6,2,134828,7,2,134828,5;2;134828#8;2;134828
614,1,2002-07-28 01:14:18,2002-07-28 01:14:18,2002-07-28 01:14:25,3,6,NA,7,1,2,408102,2,2,408102,3;2;408102
616,7,2002-07-28 01:14:20,2002-07-28 01:14:20,2002-07-28 01:14:25,4,8,NA,5,5,2,800785,8,2,800785,9;2;800785#10;2;800785
613,1,2002-07-28 01:14:17,2002-07-28 01:14:17,2002-07-28 01:14:26,3,6,NA,9,1,2,586282,2,2,586282,3;2;586282
620,4,2002-07-28 01:14:24,2002-07-28 01:14:24,2002-07-28 01:14:26,3,6,NA,2,4,2,380671,6,2,380671,6;2;380671
623,10,2002-07-28 01:14:27,2002-07-28 01:14:27,2002-07-28 01:14:28,4,8,NA,1,10,2,440573,1,2,440573,2;2;440573#3;2;440573
615,9,2002-07-28 01:14:19,2002-07-28 01:14:19,2002-07-28 01:14:29,1,2,NA,10,4,2,355973,,,,
617,4,2002-07-28 01:14:21,2002-07-28 01:14:21,2002-07-28 01:14:29,3,6,NA,8,11,2,924138,12,2,924138,13;2;924138
621,2,2002-07-28 01:14:25,2002-07-28 01:14:25,2002-07-28 01:14:30,4,8,NA,5,1,2,189800,2,2,189800,3;2;189800#9;2;189800
622,9,2002-07-28 01:14:26,2002-07-28 01:14:26,2002-07-28 01:14:30,1,2,NA,4,4,2,375049,,,,
625,6,2002-07-28 01:14:29,2002-07-28 01:14:29,2002-07-28 01:14:30,4,8,NA,1,4,2,515233,1,2,515233,2;2;515233#3;2;515233
619,6,2002-07-28 01:14:23,2002-07-28 01:14:23,2002-07-28 01:14:32,2,4,NA,9,9,2,197602,10,2,197602,
624,6,2002-07-28 01:14:28,2002-07-28 01:14:28,2002-07-28 01:14:32,1,2,NA,4,10,2,401926,,,,
627,8,2002-07-28 01:14:31,2002-07-28 01:14:31,2002-07-28 01:14:33,4,8,NA,2,9,2,783677,2,2,783677,3;2;783677#4;2;783677
631,5,2002-07-28 01:14:35,2002-07-28 01:14:35,2002-07-28 01:14:37,4,8,NA,2,10,2,539213,11,2,539213,12;2;539213#13;2;539213
626,5,2002-07-28 01:14:30,2002-07-28 01:14:30,2002-07-28 01:14:39,1,2,NA,9,1,2,979768,,,,
628,10,2002-07-28 01:14:32,2002-07-28 01:14:32,2002-07-28 01:14:39,4,8,NA,7,5,2,931223,6,2,931223,7;2;931223#8;2;931223
629,6,2002-07-28 01:14:33,2002-07-28 01:14:33,2002-07-28 01:14:39,4,8,NA,6,2,2,632548,3,2,632548,4;2;632548#9;2;632548
632,6,2002-07-28 01:14:36,2002-07-28 01:14:36,2002-07-28 01:14:40,2,4,NA,4,10,2,148245,11,2,148245,
630,2,2002-07-28 01:14:34,2002-07-28 01:14:34,2002-07-28 01:14:42,4,8,NA,8,2,2,340264,3,2,340264,4;2;340264#9;2;340264
635,5,2002-07-28 01:14:39,2002-07-28 01:14:39,2002-07-28 01:14:42,4,8,NA,3,12,2,335010,13,2,335010,14;2;335010#2;2;335010
636,2,2002-07-28 01:14:40,2002-07-28 01:14:40,2002-07-28 01:14:43,4,8,NA,3,10,2,871715,1,2,871715,5;2;871715#6;2;871715
634,7,2002-07-28 01:14:38,2002-07-28 01:14:38,2002-07-28 01:14:44,4,8,NA,6,11,2,563624,12,2,563624,13;2;563624#14;2;563624
638,9,2002-07-28 01:14:42,2002-07-28 01:14:42,2002-07-28 01:14:46,3,6,NA,4,2,2,583027,7,2,583027,8;2;583027
633,10,2002-07-28 01:14:37,2002-07-28 01:14:37,2002-07-28 01:14:47,1,2,NA,10,10,2,174179,,,,
641,2,2002-07-28 01:14:45,2002-07-28 01:14:45,2002-07-28 01:14:50,1,2,NA,5,6,2,596602,,,,
643,9,2002-07-28 01:14:47,2002-07-28 01:14:47,2002-07-28 01:14:50,2,4,NA,3,8,2,952248,9,2,952248,
637,3,2002-07-28 01:14:41,2002-07-28 01:14:41,2002-07-28 01:14:51,2,4,NA,10,3,2,657227,4,2,657227,
639,9,2002-07-28 01:14:43,2002-07-28 01:14:43,2002-07-28 01:14:53,2,4,NA,10,10,2,544790,1,2,544790,
640,7,2002-07-28 01:14:44,2002-07-28 01:14:44,2002-07-28 01:14:53,1,2,NA,9,5,2,853030,,,,
647,10,2002-07-28 01:14:51,2002-07-28 01:14:51,2002-07-28 01:14:53,2,4,NA,2,3,2,260236,4,2,260236,
645,7,2002-07-28 01:14:49,2002-07-28 01:14:49,2002-07-28 01:14:54,4,8,NA,5,3,2,344823,4,2,344823,6;2;344823#12;2;344823
642,6,2002-07-28 01:14:46,2002-07-28 01:14:46,2002-07-28 01:14:55,2,4,NA,9,2,2,821949,7,2,821949,
646,1,2002-07-28 01:14:50,2002-07-28 01:14:50,2002-07-28 01:14:55,2,4,NA,5,6,2,368721,12,2,368721,
650,8,2002-07-28 01:14:54,2002-07-28 01:14:54,2002-07-28 01:14:55,3,6,NA,1,9,2,192273,6,2,192273,12;2;192273
649,7,2002-07-28 01:14:53,2002-07-28 01:14:53,2002-07-28 01:14:56,4,8,NA,3,2,2,217684,7,2,217684,1;2;217684#10;2;217684
644,9,2002-07-28 01:14:48,2002-07-28 01:14:48,2002-07-28 01:14:58,4,8,NA,10,1,2,459974,10,2,459974,11;2;459974#11;2;459974
648,9,2002-07-28 01:14:52,2002-07-28 01:14:52,2002-07-28 01:14:59,3,6,NA,7,8,2,403279,8,2,403279,9;2;403279
651,9,2002-07-28 01:14:55,2002-07-28 01:14:55,2002-07-28 01:14:59,4,8,NA,4,3,2,915743,4,2,915743,5;2;915743#6;2;915743
654,8,2002-07-28 01:14:58,2002-07-28 01:14:58,2002-07-28 01:14:59,1,2,NA,1,7,2,493438,,,,
655,7,2002-07-28 01:14:59,2002-07-28 01:14:59,2002-07-28 01:15:01,4,8,NA,2,1,2,750536,9,2,750536,10;2;750536#3;2;750536
656,2,2002-07-28 01:15:00,2002-07-28 01:15:00,2002-07-28 01:15:01,1,2,NA,1,4,2,688999,,,,
652,7,2002-07-28 01:14:56,2002-07-28 01:14:56,2002-07-28 01:15:02,3,6,NA,6,1,2,220719,10,2,220719,9;2;220719
653,4,2002-07-28 01:14:57,2002-07-28 01:14:57,2002-07-28 01:15:03,3,6,NA,6,2,2,471930,2,2,471930,7;2;471930
658,10,2002-07-28 01:15:02,2002-07-28 01:15:02,2002-07-28 01:15:03,3,6,NA,1,1,2,279575,9,2,279575,10;2;279575
657,10,2002-07-28 01:15:01,2002-07-28 01:15:01,2002-07-28 01:15:09,4,8,NA,8,7,2,406130,1,2,406130,9;2;406130#10;2;406130
661,5,2002-07-28 01:15:05,2002-07-28 01:15:05,2002-07-28 01:15:09,4,8,NA,4,6,2,769051,8,2,769051,11;2;769051#12;2;769051
664,8,2002-07-28 01:15:08,2002-07-28 01:15:08,2002-07-28 01:15:09,4,8,NA,1,2,2,409865,3,2,409865,4;2;409865#5;2;409865
659,5,2002-07-28 01:15:03,2002-07-28 01:15:03,2002-07-28 01:15:12,4,8,NA,9,1,2,442951,7,2,442951,9;2;442951#10;2;442951
660,9,2002-07-28 01:15:04,2002-07-28 01:15:04,2002-07-28 01:15:13,4,8,NA,9,2,2,607871,3,2,607871,4;2;607871#5;2;607871
662,9,2002-07-28 01:15:06,2002-07-28 01:15:06,2002-07-28 01:15:15,1,2,NA,9,13,2,965565,,,,
665,5,2002-07-28 01:15:09,2002-07-28 01:15:09,2002-07-28 01:15:15,4,8,NA,6,6,2,782376,8,2,782376,11;2;782376#12;2;782376
669,7,2002-07-28 01:15:13,2002-07-28 01:15:13,2002-07-28 01:15:16,3,6,NA,3,2,2,523511,3,2,523511,1;2;523511
663,8,2002-07-28 01:15:07,2002-07-28 01:15:07,2002-07-28 01:15:17,3,6,NA,10,14,2,700907,15,2,700907,16;2;700907
666,2,2002-07-28 01:15:10,2002-07-28 01:15:10,2002-07-28 01:15:18,2,4,NA,8,2,2,440354,3,2,440354,
672,5,2002-07-28 01:15:16,2002-07-28 01:15:16,2002-07-28 01:15:18,1,2,NA,2,14,2,239542,,,,
667,10,2002-07-28 01:15:11,2002-07-28 01:15:11,2002-07-28 01:15:19,2,4,NA,8,17,2,969774,18,2,969774,
668,1,2002-07-28 01:15:12,2002-07-28 01:15:12,2002-07-28 01:15:19,3,6,NA,7,4,2,427776,5,2,427776,1;2;427776
671,9,2002-07-28 01:15:15,2002-07-28 01:15:15,2002-07-28 01:15:19,1,2,NA,4,6,2,668431,,,,
675,8,2002-07-28 01:15:19,2002-07-28 01:15:19,2002-07-28 01:15:20,4,8,NA,1,8,2,944811,9,2,944811,10;2;944811#11;2;944811
670,3,2002-07-28 01:15:14,2002-07-28 01:15:14,2002-07-28 01:15:22,3,6,NA,8,4,2,495921,5,2,495921,7;2;495921
673,6,2002-07-28 01:15:17,2002-07-28 01:15:17,2002-07-28 01:15:22,4,8,NA,5,6,2,354156,7,2,354156,2;2;354156#3;2;354156
679,8,2002-07-28 01:15:23,2002-07-28 01:15:23,2002-07-28 01:15:24,4,8,NA,1,2,2,251995,2,2,251995,3;2;251995#3;2;251995
677,7,2002-07-28 01:15:21,2002-07-28 01:15:21,2002-07-28 01:15:26,1,2,NA,5,4,2,258976,,,,
676,4,2002-07-28 01:15:20,2002-07-28 01:15:20,2002-07-28 01:15:27,3,6,NA,7,8,2,884856,9,2,884856,10;2;884856
674,1,2002-07-28 01:15:18,2002-07-28 01:15:18,2002-07-28 01:15:28,1,2,NA,10,1,2,375684,,,,
678,10,2002-07-28 01:15:22,2002-07-28 01:15:22,2002-07-28 01:15:28,2,4,NA,6,1,2,219266,4,2,219266,
683,9,2002-07-28 01:15:27,2002-07-28 01:15:27,2002-07-28 01:15:28,4,8,NA,1,6,2,598401,7,2,598401,8;2;598401#9;2;598401
681,5,2002-07-28 01:15:25,2002-07-28 01:15:25,2002-07-28 01:15:29,1,2,NA,4,5,2,695216,,,,
680,6,2002-07-28 01:15:24,2002-07-28 01:15:24,2002-07-28 01:15:30,2,4,NA,6,2,2,585826,3,2,585826,
684,2,2002-07-28 01:15:28,2002-07-28 01:15:28,2002-07-28 01:15:31,3,6,NA,3,1,2,925306,6,2,925306,7;2;925306
685,5,2002-07-28 01:15:29,2002-07-28 01:15:29,2002-07-28 01:15:31,3,6,NA,2,2,2,258348,3,2,258348,4;2;258348
688,9,2002-07-28 01:15:32,2002-07-28 01:15:32,2002-07-28 01:15:33,4,8,NA,1,3,2,363656,3,2,363656,5;2;363656#5;2;363656
682,4,2002-07-28 01:15:26,2002-07-28 01:15:26,2002-07-28 01:15:35,1,2,NA,9,4,2,495777,,,,
689,8,2002-07-28 01:15:33,2002-07-28 01:15:33,2002-07-28 01:15:36,3,6,NA,3,3,2,512511,3,2,512511,5;2;512511
690,5,2002-07-28 01:15:34,2002-07-28 01:15:34,2002-07-28 01:15:36,3,6,NA,2,5,2,161088,6,2,161088,6;2;161088
691,4,2002-07-28 01:15:35,2002-07-28 01:15:35,2002-07-28 01:15:37,3,6,NA,2,4,2,854780,7,2,854780,8;2;854780
686,1,2002-07-28 01:15:30,2002-07-28 01:15:30,2002-07-28 01:15:38,1,2,NA,8,2,2,240803,,,,
687,7,2002-07-28 01:15:31,2002-07-28 01:15:31,2002-07-28 01:15:39,4,8,NA,8,4,2,141308,2,2,141308,1;2;141308#1;2;141308
692,7,2002-07-28 01:15:36,2002-07-28 01:15:36,2002-07-28 01:15:40,1,2,NA,4,3,2,461906,,,,
694,10,2002-07-28 01:15:38,2002-07-28 01:15:38,2002-07-28 01:15:40,1,2,NA,2,2,2,684807,,,,
693,9,2002-07-28 01:15:37,2002-07-28 01:15:37,2002-07-28 01:15:46,2,4,NA,9,4,2,685921,5,2,685921,
695,1,2002-07-28 01:15:39,2002-07-28 01:15:39,2002-07-28 01:15:47,2,4,NA,8,4,2,271914,5,2,271914,
696,10,2002-07-28 01:15:40,2002-07-28 01:15:40,2002-07-28 01:15:47,3,6,NA,7,1,2,202252,1,2,202252,2;2;202252
697,10,2002-07-28 01:15:41,2002-07-28 01:15:41,2002-07-28 01:15:51,1,2,NA,10,2,2,616053,,,,
699,4,2002-07-28 01:15:43,2002-07-28 01:15:43,2002-07-28 01:15:51,4,8,NA,8,6,2,247429,6,2,247429,7;2;247429#7;2;247429
698,4,2002-07-28 01:15:42,2002-07-28 01:15:42,2002-07-28 01:15:52,2,4,NA,10,3,2,255208,3,2,255208,
704,4,2002-07-28 01:15:48,2002-07-28 01:15:48,2002-07-28 01:15:52,3,6,NA,4,4,2,635738,1,2,635738,5;2;635738
706,8,2002-07-28 01:15:50,2002-07-28 01:15:50,2002-07-28 01:15:52,3,6,NA,2,14,2,807895,15,2,807895,16;2;807895
700,6,2002-07-28 01:15:44,2002-07-28 01:15:44,2002-07-28 01:15:53,2,4,NA,9,8,2,928448,9,2,928448,
701,1,2002-07-28 01:15:45,2002-07-28 01:15:45,2002-07-28 01:15:53,4,8,NA,8,10,2,926622,11,2,926622,12;2;926622#13;2;926622
708,2,2002-07-28 01:15:52,2002-07-28 01:15:52,2002-07-28 01:15:54,2,4,NA,2,7,2,170712,1,2,170712,
702,9,2002-07-28 01:15:46,2002-07-28 01:15:46,2002-07-28 01:15:56,1,2,NA,10,4,2,279941,,,,
703,9,2002-07-28 01:15:47,2002-07-28 01:15:47,2002-07-28 01:15:56,1,2,NA,9,2,2,311375,,,,
709,4,2002-07-28 01:15:53,2002-07-28 01:15:53,2002-07-28 01:15:57,2,4,NA,4,3,2,957052,8,2,957052,
705,9,2002-07-28 01:15:49,2002-07-28 01:15:49,2002-07-28 01:15:59,2,4,NA,10,1,2,391204,5,2,391204,
707,1,2002-07-28 01:15:51,2002-07-28 01:15:51,2002-07-28 01:16:00,4,8,NA,9,2,2,467859,6,2,467859,6;2;467859#7;2;467859
711,10,2002-07-28 01:15:55,2002-07-28 01:15:55,2002-07-28 01:16:00,1,2,NA,5,9,2,646061,,,,
715,3,2002-07-28 01:15:59,2002-07-28 01:15:59,2002-07-28 01:16:01,4,8,NA,2,3,2,408217,1,2,408217,5;2;408217#8;2;408217
716,9,2002-07-28 01:16:00,2002-07-28 01:16:00,2002-07-28 01:16:02,1,2,NA,2,6,2,829184,,,,
710,5,2002-07-28 01:15:54,2002-07-28 01:15:54,2002-07-28 01:16:03,4,8,NA,9,7,2,471267,1,2,471267,5;2;471267#4;2;471267
712,6,2002-07-28 01:15:56,2002-07-28 01:15:56,2002-07-28 01:16:04,1,2,NA,8,10,2,898204,,,,
713,1,2002-07-28 01:15:57,2002-07-28 01:15:57,2002-07-28 01:16:05,3,6,NA,8,9,2,223821,4,2,223821,2;2;223821
717,7,2002-07-28 01:16:01,2002-07-28 01:16:01,2002-07-28 01:16:05,2,4,NA,4,10,2,147513,6,2,147513,
719,5,2002-07-28 01:16:03,2002-07-28 01:16:03,2002-07-28 01:16:05,3,6,NA,2,2,2,578584,4,2,578584,9;2;578584
714,7,2002-07-28 01:15:58,2002-07-28 01:15:58,2002-07-28 01:16:06,1,2,NA,8,3,2,610077,,,,
721,2,2002-07-28 01:16:05,2002-07-28 01:16:05,2002-07-28 01:16:09,4,8,NA,4,2,2,544315,4,2,544315,7;2;544315#8;2;544315
723,3,2002-07-28 01:16:07,2002-07-28 01:16:07,2002-07-28 01:16:09,2,4,NA,2,2,2,416605,4,2,416605,
718,7,2002-07-28 01:16:02,2002-07-28 01:16:02,2002-07-28 01:16:11,1,2,NA,9,3,2,343042,,,,
720,5,2002-07-28 01:16:04,2002-07-28 01:16:04,2002-07-28 01:16:11,4,8,NA,7,6,2,688703,10,2,688703,1;2;688703#5;2;688703
724,5,2002-07-28 01:16:08,2002-07-28 01:16:08,2002-07-28 01:16:11,1,2,NA,3,7,2,456987,,,,
722,2,2002-07-28 01:16:06,2002-07-28 01:16:06,2002-07-28 01:16:13,1,2,NA,7,9,2,825485,,,,
725,1,2002-07-28 01:16:09,2002-07-28 01:16:09,2002-07-28 01:16:14,4,8,NA,5,2,2,906426,4,2,906426,8;2;906426#11;2;906426
726,6,2002-07-28 01:16:10,2002-07-28 01:16:10,2002-07-28 01:16:14,2,4,NA,4,3,2,633175,12,2,633175,
729,3,2002-07-28 01:16:13,2002-07-28 01:16:13,2002-07-28 01:16:15,4,8,NA,2,3,2,406314,12,2,406314,5;2;406314#6;2;406314
727,4,2002-07-28 01:16:11,2002-07-28 01:16:11,2002-07-28 01:16:18,2,4,NA,7,1,2,490561,1,2,490561,
728,8,2002-07-28 01:16:12,2002-07-28 01:16:12,2002-07-28 01:16:19,1,2,NA,7,5,2,506700,,,,
735,1,2002-07-28 01:16:19,2002-07-28 01:16:19,2002-07-28 01:16:21,1,2,NA,2,1,2,244112,,,,
731,1,2002-07-28 01:16:15,2002-07-28 01:16:15,2002-07-28 01:16:22,1,2,NA,7,5,2,472737,,,,
730,6,2002-07-28 01:16:14,2002-07-28 01:16:14,2002-07-28 01:16:23,1,2,NA,9,2,2,932126,,,,
733,9,2002-07-28 01:16:17,2002-07-28 01:16:17,2002-07-28 01:16:24,3,6,NA,7,3,2,328296,4,2,328296,6;2;328296
736,2,2002-07-28 01:16:20,2002-07-28 01:16:20,2002-07-28 01:16:24,4,8,NA,4,8,2,928637,9,2,928637,10;2;928637#11;2;928637
738,2,2002-07-28 01:16:22,2002-07-28 01:16:22,2002-07-28 01:16:24,2,4,NA,2,1,2,124533,5,2,124533,
732,2,2002-07-28 01:16:16,2002-07-28 01:16:16,2002-07-28 01:16:26,4,8,NA,10,3,2,554178,4,2,554178,6;2;554178#7;2;554178
734,7,2002-07-28 01:16:18,2002-07-28 01:16:18,2002-07-28 01:16:27,1,2,NA,9,1,2,729410,,,,
742,1,2002-07-28 01:16:26,2002-07-28 01:16:26,2002-07-28 01:16:28,3,6,NA,2,3,2,889447,4,2,889447,6;2;889447
737,5,2002-07-28 01:16:21,2002-07-28 01:16:21,2002-07-28 01:16:29,1,2,NA,8,7,2,354468,,,,
739,8,2002-07-28 01:16:23,2002-07-28 01:16:23,2002-07-28 01:16:32,3,6,NA,9,2,2,974034,12,2,974034,13;2;974034
741,6,2002-07-28 01:16:25,2002-07-28 01:16:25,2002-07-28 01:16:32,2,4,NA,7,10,2,538649,11,2,538649,
740,3,2002-07-28 01:16:24,2002-07-28 01:16:24,2002-07-28 01:16:33,3,6,NA,9,5,2,683941,8,2,683941,9;2;683941
743,1,2002-07-28 01:16:27,2002-07-28 01:16:27,2002-07-28 01:16:33,2,4,NA,6,7,2,569650,1,2,569650,
745,2,2002-07-28 01:16:29,2002-07-28 01:16:29,2002-07-28 01:16:36,3,6,NA,7,3,2,139248,4,2,139248,5;2;139248
749,3,2002-07-28 01:16:33,2002-07-28 01:16:33,2002-07-28 01:16:36,1,2,NA,3,1,2,201329,,,,
751,2,2002-07-28 01:16:35,2002-07-28 01:16:35,2002-07-28 01:16:36,4,8,NA,1,7,2,478019,10,2,478019,11;2;478019#8;2;478019
746,6,2002-07-28 01:16:30,2002-07-28 01:16:30,2002-07-28 01:16:37,4,8,NA,7,6,2,920219,14,2,920219,15;2;920219#16;2;920219
744,8,2002-07-28 01:16:28,2002-07-28 01:16:28,2002-07-28 01:16:38,2,4,NA,10,3,2,847458,4,2,847458,
747,10,2002-07-28 01:16:31,2002-07-28 01:16:31,2002-07-28 01:16:38,4,8,NA,7,1,2,445649,7,2,445649,10;2;445649#11;2;445649
750,1,2002-07-28 01:16:34,2002-07-28 01:16:34,2002-07-28 01:16:39,4,8,NA,5,5,2,836858,2,2,836858,12;2;836858#13;2;836858
748,8,2002-07-28 01:16:32,2002-07-28 01:16:32,2002-07-28 01:16:40,2,4,NA,8,8,2,362905,9,2,362905,
755,9,2002-07-28 01:16:39,2002-07-28 01:16:39,2002-07-28 01:16:41,3,6,NA,2,6,2,707938,1,2,707938,2;2;707938
752,3,2002-07-28 01:16:36,2002-07-28 01:16:36,2002-07-28 01:16:43,1,2,NA,7,6,2,112590,,,,
754,2,2002-07-28 01:16:38,2002-07-28 01:16:38,2002-07-28 01:16:43,4,8,NA,5,8,2,449583,9,2,449583,3;2;449583#4;2;449583
758,3,2002-07-28 01:16:42,2002-07-28 01:16:42,2002-07-28 01:16:45,3,6,NA,3,6,2,869905,12,2,869905,13;2;869905
759,4,2002-07-28 01:16:43,2002-07-28 01:16:43,2002-07-28 01:16:45,3,6,NA,2,3,2,311533,4,2,311533,8;2;311533
753,9,2002-07-28 01:16:37,2002-07-28 01:16:37,2002-07-28 01:16:46,2,4,NA,9,3,2,163065,4,2,163065,
756,2,2002-07-28 01:16:40,2002-07-28 01:16:40,2002-07-28 01:16:50,4,8,NA,10,5,2,815316,7,2,815316,10;2;815316#11;2;815316
765,2,2002-07-28 01:16:49,2002-07-28 01:16:49,2002-07-28 01:16:50,4,8,NA,1,7,2,134305,10,2,134305,11;2;134305#3;2;134305
757,10,2002-07-28 01:16:41,2002-07-28 01:16:41,2002-07-28 01:16:51,2,4,NA,10,1,2,953555,2,2,953555,
762,1,2002-07-28 01:16:46,2002-07-28 01:16:46,2002-07-28 01:16:51,3,6,NA,5,3,2,742106,4,2,742106,6;2;742106
763,1,2002-07-28 01:16:47,2002-07-28 01:16:47,2002-07-28 01:16:51,1,2,NA,4,5,2,138312,,,,
761,1,2002-07-28 01:16:45,2002-07-28 01:16:45,2002-07-28 01:16:53,1,2,NA,8,8,2,436977,,,,
760,3,2002-07-28 01:16:44,2002-07-28 01:16:44,2002-07-28 01:16:54,1,2,NA,10,8,2,602948,,,,
764,5,2002-07-28 01:16:48,2002-07-28 01:16:48,2002-07-28 01:16:58,1,2,NA,10,9,2,700528,,,,
770,8,2002-07-28 01:16:54,2002-07-28 01:16:54,2002-07-28 01:16:58,3,6,NA,4,8,2,831701,13,2,831701,14;2;831701
769,9,2002-07-28 01:16:53,2002-07-28 01:16:53,2002-07-28 01:16:59,1,2,NA,6,12,2,921827,,,,
766,4,2002-07-28 01:16:50,2002-07-28 01:16:50,2002-07-28 01:17:00,4,8,NA,10,5,2,860063,7,2,860063,10;2;860063#11;2;860063
767,4,2002-07-28 01:16:51,2002-07-28 01:16:51,2002-07-28 01:17:00,2,4,NA,9,1,2,611184,2,2,611184,
771,2,2002-07-28 01:16:55,2002-07-28 01:16:55,2002-07-28 01:17:00,2,4,NA,5,3,2,510110,4,2,510110,
768,10,2002-07-28 01:16:52,2002-07-28 01:16:52,2002-07-28 01:17:01,3,6,NA,9,3,2,529355,4,2,529355,6;2;529355
773,9,2002-07-28 01:16:57,2002-07-28 01:16:57,2002-07-28 01:17:03,4,8,NA,6,15,2,660164,16,2,660164,17;2;660164#18;2;660164
774,6,2002-07-28 01:16:58,2002-07-28 01:16:58,2002-07-28 01:17:03,4,8,NA,5,8,2,589489,9,2,589489,13;2;589489#14;2;589489
775,3,2002-07-28 01:16:59,2002-07-28 01:16:59,2002-07-28 01:17:03,3,6,NA,4,12,2,676618,19,2,676618,20;2;676618
